SA2,SA2 NAME,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16,2010-11,2011-12,2012-13,2013-14,2014-15,2015-16
601031021,West Moonah," 1,992 "," 1,954 "," 1,940 "," 1,991 "," 2,007 "," 2,059 ", 40 , 42 , 41 , 41 , 42 , 41 ," 84,129,067 "," 87,012,246 "," 89,174,734 "," 91,635,051 "," 93,095,818 "," 96,669,035 "," 38,941 "," 40,464 "," 40,569 "," 41,274 "," 42,321 "," 43,401 "," 42,233 "," 44,530 "," 45,966 "," 46,025 "," 46,386 "," 46,950 "
601041022,Kingston - Huntingfield," 6,019 "," 6,100 "," 6,011 "," 6,073 "," 6,202 "," 6,243 ", 41 , 41 , 42 , 42 , 42 , 42 ," 275,697,403 "," 294,541,016 "," 300,223,952 "," 311,760,389 "," 325,976,497 "," 331,631,446 "," 40,767 "," 42,855 "," 44,001 "," 44,998 "," 46,279 "," 47,424 "," 45,805 "," 48,285 "," 49,946 "," 51,335 "," 52,560 "," 53,121 "
601041023,Kingston Beach - Blackmans Bay," 5,914 "," 5,942 "," 5,843 "," 5,898 "," 6,094 "," 6,067 ", 46 , 47 , 47 , 47 , 47 , 47 ," 291,104,495 "," 304,097,597 "," 312,379,877 "," 329,469,821 "," 348,511,876 "," 346,303,984 "," 40,966 "," 41,890 "," 43,553 "," 46,327 "," 47,578 "," 48,027 "," 49,223 "," 51,178 "," 53,462 "," 55,861 "," 57,189 "," 57,080 "
601041024,Margate - Snug," 3,920 "," 3,970 "," 4,016 "," 4,134 "," 4,214 "," 4,331 ", 42 , 43 , 43 , 43 , 44 , 45 ," 179,815,410 "," 192,517,951 "," 200,841,482 "," 209,089,716 "," 221,502,023 "," 235,197,138 "," 39,892 "," 42,740 "," 44,069 "," 45,163 "," 45,897 "," 48,605 "," 45,871 "," 48,493 "," 50,010 "," 50,578 "," 52,563 "," 54,306 "
601041025,Mount Wellington, na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na 
601041026,Taroona - Bonnet Hill," 2,169 "," 2,156 "," 2,142 "," 2,112 "," 2,148 "," 2,122 ", 48 , 49 , 49 , 50 , 50 , 50 ," 116,179,510 "," 125,150,231 "," 129,106,721 "," 132,092,817 "," 140,499,031 "," 140,160,382 "," 42,449 "," 45,123 "," 46,001 "," 47,982 "," 49,876 "," 50,766 "," 53,564 "," 58,047 "," 60,274 "," 62,544 "," 65,409 "," 66,051 "
601051027,Hobart," 5,247 "," 5,164 "," 5,180 "," 5,364 "," 5,404 "," 5,392 ", 40 , 42 , 42 , 42 , 41 , 43 ," 315,688,920 "," 318,605,047 "," 324,768,304 "," 350,438,542 "," 359,752,592 "," 366,714,846 "," 41,126 "," 41,765 "," 43,446 "," 43,759 "," 45,167 "," 45,818 "," 60,166 "," 61,697 "," 62,697 "," 65,332 "," 66,572 "," 68,011 "
601051028,Lenah Valley - Mount Stuart," 5,106 "," 5,019 "," 5,007 "," 4,994 "," 5,176 "," 5,196 ", 43 , 44 , 44 , 44 , 44 , 44 ," 263,289,659 "," 273,267,085 "," 284,257,417 "," 293,124,262 "," 306,448,110 "," 317,990,170 "," 44,560 "," 46,076 "," 48,557 "," 50,384 "," 51,293 "," 52,970 "," 51,565 "," 54,447 "," 56,772 "," 58,695 "," 59,206 "," 61,199 "
601051029,Mount Nelson - Dynnyrne," 2,624 "," 2,614 "," 2,603 "," 2,588 "," 2,650 "," 2,724 ", 43 , 44 , 44 , 45 , 44 , 44 ," 150,400,596 "," 149,534,062 "," 155,303,137 "," 159,170,537 "," 165,763,643 "," 174,130,389 "," 42,898 "," 44,474 "," 45,815 "," 47,112 "," 48,619 "," 48,575 "," 57,317 "," 57,205 "," 59,663 "," 61,503 "," 62,552 "," 63,925 "
601051030,New Town," 3,195 "," 3,178 "," 3,112 "," 3,178 "," 3,262 "," 3,375 ", 42 , 43 , 44 , 44 , 44 , 43 ," 161,545,853 "," 167,628,016 "," 170,413,510 "," 179,716,035 "," 190,296,878 "," 197,240,119 "," 42,589 "," 44,006 "," 45,786 "," 48,099 "," 49,235 "," 49,402 "," 50,562 "," 52,746 "," 54,760 "," 56,550 "," 58,337 "," 58,442 "
601051031,Sandy Bay," 7,241 "," 7,251 "," 7,172 "," 7,251 "," 7,571 "," 7,561 ", 47 , 47 , 48 , 48 , 48 , 47 ," 456,820,109 "," 473,532,622 "," 492,033,924 "," 510,922,324 "," 544,918,299 "," 545,475,322 "," 38,864 "," 41,059 "," 42,844 "," 44,494 "," 44,585 "," 44,560 "," 63,088 "," 65,306 "," 68,605 "," 70,462 "," 71,974 "," 72,143 "
601051032,South Hobart - Fern Tree," 3,584 "," 3,606 "," 3,589 "," 3,619 "," 3,668 "," 3,694 ", 43 , 43 , 44 , 44 , 44 , 44 ," 182,453,802 "," 191,917,393 "," 203,429,664 "," 212,854,455 "," 220,905,291 "," 222,414,811 "," 41,461 "," 43,071 "," 45,828 "," 46,845 "," 47,509 "," 47,345 "," 50,908 "," 53,222 "," 56,681 "," 58,816 "," 60,225 "," 60,210 "
601051033,West Hobart," 3,610 "," 3,601 "," 3,571 "," 3,611 "," 3,742 "," 3,723 ", 41 , 42 , 43 , 43 , 44 , 44 ," 196,249,376 "," 203,415,916 "," 210,499,458 "," 227,998,203 "," 244,512,074 "," 238,538,228 "," 44,446 "," 46,949 "," 47,453 "," 50,127 "," 50,636 "," 51,665 "," 54,363 "," 56,489 "," 58,947 "," 63,140 "," 65,343 "," 64,072 "
601061034,Dodges Ferry - Lewisham," 3,720 "," 3,699 "," 3,738 "," 3,853 "," 3,940 "," 3,951 ", 44 , 45 , 45 , 46 , 46 , 46 ," 153,908,707 "," 156,295,943 "," 162,007,482 "," 171,376,664 "," 182,318,765 "," 185,593,961 "," 37,003 "," 37,759 "," 39,475 "," 40,078 "," 41,929 "," 42,519 "," 41,373 "," 42,254 "," 43,341 "," 44,479 "," 46,274 "," 46,974 "
601061035,Sorell - Richmond," 4,325 "," 4,318 "," 4,278 "," 4,384 "," 4,501 "," 4,625 ", 44 , 44 , 45 , 45 , 45 , 44 ," 182,854,554 "," 189,658,747 "," 195,509,568 "," 204,322,856 "," 221,030,902 "," 233,664,036 "," 38,259 "," 40,265 "," 41,001 "," 42,231 "," 43,758 "," 45,003 "," 42,279 "," 43,923 "," 45,701 "," 46,606 "," 49,107 "," 50,522 "
602011036,Invermay," 1,540 "," 1,448 "," 1,393 "," 1,384 "," 1,456 "," 1,505 ", 37 , 38 , 39 , 40 , 40 , 40 ," 56,828,500 "," 56,627,748 "," 57,368,260 "," 58,469,992 "," 62,717,838 "," 65,633,617 "," 33,987 "," 34,995 "," 36,817 "," 37,625 "," 37,937 "," 39,424 "," 36,902 "," 39,108 "," 41,183 "," 42,247 "," 43,075 "," 43,610 "
602011037,Kings Meadows - Punchbowl," 1,989 "," 2,017 "," 2,045 "," 1,984 "," 2,030 "," 2,156 ", 41 , 41 , 41 , 42 , 42 , 42 ," 88,001,608 "," 89,290,722 "," 93,620,212 "," 93,341,818 "," 101,130,054 "," 112,023,802 "," 38,423 "," 39,368 "," 40,278 "," 41,638 "," 43,574 "," 45,015 "," 44,244 "," 44,269 "," 45,780 "," 47,047 "," 49,818 "," 51,959 "
602011038,Launceston," 3,511 "," 3,505 "," 3,458 "," 3,364 "," 3,396 "," 3,522 ", 43 , 44 , 44 , 46 , 45 , 47 ," 200,498,712 "," 210,257,802 "," 225,035,155 "," 221,963,802 "," 230,135,085 "," 251,669,156 "," 40,724 "," 41,308 "," 45,501 "," 47,223 "," 49,034 "," 50,027 "," 57,106 "," 59,988 "," 65,077 "," 65,982 "," 67,767 "," 71,456 "
602011039,Legana," 2,007 "," 2,086 "," 2,081 "," 2,116 "," 2,166 "," 2,234 ", 43 , 44 , 45 , 45 , 45 , 46 ," 90,468,035 "," 94,690,053 "," 99,597,360 "," 106,333,494 "," 113,298,066 "," 119,396,411 "," 38,773 "," 39,363 "," 41,303 "," 43,276 "," 44,817 "," 45,601 "," 45,076 "," 45,393 "," 47,860 "," 50,252 "," 52,308 "," 53,445 "
602011040,Mowbray," 1,556 "," 1,565 "," 1,465 "," 1,486 "," 1,567 "," 1,556 ", 37 , 37 , 38 , 38 , 36 , 37 ," 53,710,539 "," 54,695,838 "," 53,593,093 "," 55,960,239 "," 57,923,088 "," 58,468,733 "," 31,612 "," 30,329 "," 33,866 "," 34,691 "," 32,544 "," 32,273 "," 34,518 "," 34,949 "," 36,582 "," 37,658 "," 36,964 "," 37,576 "
602011041,Newnham - Mayfield," 3,743 "," 3,682 "," 3,616 "," 3,613 "," 3,695 "," 3,753 ", 40 , 40 , 41 , 41 , 40 , 39 ," 139,779,125 "," 140,875,860 "," 144,173,868 "," 146,591,270 "," 154,486,720 "," 158,892,447 "," 35,441 "," 36,026 "," 37,235 "," 37,488 "," 38,635 "," 39,034 "," 37,344 "," 38,261 "," 39,871 "," 40,573 "," 41,810 "," 42,337 "
602011042,Newstead," 2,708 "," 2,693 "," 2,652 "," 2,661 "," 2,686 "," 2,707 ", 44 , 45 , 45 , 45 , 45 , 45 ," 147,444,903 "," 153,488,437 "," 160,497,012 "," 167,645,149 "," 174,219,962 "," 180,408,925 "," 41,881 "," 42,604 "," 44,780 "," 46,737 "," 47,403 "," 49,144 "," 54,448 "," 56,995 "," 60,519 "," 63,001 "," 64,862 "," 66,645 "
602011043,Norwood (Tas.)," 2,252 "," 2,268 "," 2,244 "," 2,283 "," 2,261 "," 2,277 ", 48 , 48 , 49 , 48 , 48 , 47 ," 107,383,077 "," 111,776,979 "," 117,404,272 "," 121,985,030 "," 126,068,657 "," 126,756,100 "," 38,104 "," 39,859 "," 42,209 "," 42,736 "," 44,669 "," 46,148 "," 47,683 "," 49,284 "," 52,319 "," 53,432 "," 55,758 "," 55,668 "
602011044,Prospect Vale - Blackstone," 3,482 "," 3,464 "," 3,371 "," 3,459 "," 3,577 "," 3,554 ", 44 , 44 , 45 , 45 , 45 , 45 ," 162,210,659 "," 166,365,124 "," 171,906,149 "," 182,624,101 "," 193,395,418 "," 194,565,946 "," 40,597 "," 42,349 "," 43,123 "," 45,066 "," 45,864 "," 47,233 "," 46,585 "," 48,027 "," 50,996 "," 52,797 "," 54,066 "," 54,746 "
602011045,Ravenswood," 1,447 "," 1,381 "," 1,317 "," 1,328 "," 1,322 "," 1,302 ", 41 , 41 , 42 , 42 , 42 , 42 ," 47,071,617 "," 47,608,290 "," 46,270,074 "," 47,535,141 "," 49,567,709 "," 49,165,035 "," 32,500 "," 34,114 "," 34,136 "," 33,945 "," 36,669 "," 37,135 "," 32,530 "," 34,474 "," 35,133 "," 35,795 "," 37,494 "," 37,761 "
602011046,Riverside," 3,599 "," 3,641 "," 3,601 "," 3,658 "," 3,716 "," 3,609 ", 45 , 45 , 46 , 45 , 45 , 46 ," 175,850,149 "," 182,825,615 "," 188,402,095 "," 193,681,799 "," 204,084,535 "," 203,432,660 "," 40,356 "," 41,478 "," 42,840 "," 43,464 "," 44,999 "," 45,945 "," 48,861 "," 50,213 "," 52,319 "," 52,947 "," 54,920 "," 56,368 "
602011047,South Launceston," 2,334 "," 2,297 "," 2,284 "," 2,297 "," 2,360 "," 2,327 ", 37 , 38 , 38 , 38 , 39 , 39 ," 101,487,542 "," 103,237,951 "," 105,687,512 "," 110,057,698 "," 118,079,397 "," 118,046,708 "," 38,284 "," 40,262 "," 41,250 "," 42,603 "," 43,981 "," 44,824 "," 43,482 "," 44,945 "," 46,273 "," 47,914 "," 50,034 "," 50,729 "
602011048,Summerhill - Prospect," 2,477 "," 2,426 "," 2,495 "," 2,429 "," 2,484 "," 2,476 ", 41 , 42 , 42 , 42 , 42 , 42 ," 102,374,885 "," 104,848,877 "," 110,227,941 "," 111,368,113 "," 117,046,905 "," 120,203,284 "," 38,635 "," 40,591 "," 40,492 "," 42,444 "," 43,508 "," 45,292 "," 41,330 "," 43,219 "," 44,180 "," 45,849 "," 47,120 "," 48,547 "
602011049,Trevallyn," 2,838 "," 2,749 "," 2,731 "," 2,707 "," 2,760 "," 2,689 ", 43 , 44 , 44 , 45 , 45 , 45 ," 138,537,816 "," 142,946,767 "," 149,034,701 "," 151,710,965 "," 160,287,860 "," 156,465,650 "," 41,536 "," 44,320 "," 46,522 "," 46,155 "," 48,381 "," 48,335 "," 48,815 "," 52,000 "," 54,571 "," 56,044 "," 58,075 "," 58,187 "
602011050,Waverley - St Leonards," 1,655 "," 1,674 "," 1,618 "," 1,641 "," 1,690 "," 1,676 ", 40 , 41 , 42 , 41 , 41 , 42 ," 64,780,911 "," 68,577,985 "," 68,310,941 "," 70,883,473 "," 77,860,569 "," 77,052,040 "," 36,660 "," 37,979 "," 39,948 "," 39,998 "," 42,755 "," 43,020 "," 39,143 "," 40,967 "," 42,219 "," 43,195 "," 46,071 "," 45,974 "
602011051,West Launceston," 2,438 "," 2,383 "," 2,277 "," 2,377 "," 2,399 "," 2,431 ", 42 , 43 , 43 , 44 , 44 , 44 ," 115,025,903 "," 119,185,075 "," 120,103,255 "," 129,127,199 "," 137,187,606 "," 139,796,163 "," 40,081 "," 41,850 "," 43,608 "," 44,696 "," 46,839 "," 48,129 "," 47,180 "," 50,015 "," 52,746 "," 54,324 "," 57,185 "," 57,506 "
602011052,Youngtown - Relbia," 2,747 "," 2,714 "," 2,666 "," 2,621 "," 2,711 "," 2,674 ", 43 , 43 , 44 , 45 , 45 , 45 ," 125,539,200 "," 131,819,082 "," 134,917,129 "," 137,328,860 "," 144,606,472 "," 148,118,202 "," 40,139 "," 41,139 "," 42,959 "," 44,422 "," 45,419 "," 46,771 "," 45,700 "," 48,570 "," 50,607 "," 52,396 "," 53,341 "," 55,392 "
602021053,Beauty Point - Beaconsfield," 1,819 "," 1,751 "," 1,734 "," 1,744 "," 1,740 "," 1,725 ", 48 , 49 , 50 , 50 , 51 , 51 ," 74,056,056 "," 73,848,368 "," 75,138,650 "," 77,362,405 "," 77,942,843 "," 78,370,025 "," 32,426 "," 34,824 "," 34,306 "," 35,429 "," 36,302 "," 37,548 "," 40,713 "," 42,175 "," 43,333 "," 44,359 "," 44,795 "," 45,432 "
602021054,Deloraine," 2,937 "," 2,851 "," 2,765 "," 2,865 "," 2,900 "," 2,870 ", 46 , 47 , 47 , 47 , 48 , 47 ," 105,151,398 "," 110,313,225 "," 106,197,283 "," 117,808,971 "," 122,648,924 "," 120,612,336 "," 30,169 "," 32,340 "," 31,605 "," 34,402 "," 34,876 "," 35,635 "," 35,802 "," 38,693 "," 38,408 "," 41,120 "," 42,293 "," 42,025 "
602021055,Grindelwald - Lanena," 3,138 "," 3,131 "," 3,160 "," 3,121 "," 3,217 "," 3,179 ", 48 , 49 , 49 , 50 , 50 , 50 ," 135,297,885 "," 141,135,458 "," 142,473,826 "," 144,695,186 "," 153,886,897 "," 154,530,320 "," 35,904 "," 37,378 "," 36,673 "," 38,342 "," 39,636 "," 39,559 "," 43,116 "," 45,077 "," 45,087 "," 46,362 "," 47,836 "," 48,610 "
602021056,Hadspen - Carrick," 1,805 "," 1,789 "," 1,774 "," 1,809 "," 1,859 "," 1,906 ", 43 , 43 , 44 , 44 , 44 , 44 ," 77,162,541 "," 80,063,714 "," 81,541,374 "," 86,491,112 "," 92,277,014 "," 96,985,579 "," 39,293 "," 40,789 "," 42,590 "," 43,466 "," 44,883 "," 46,470 "," 42,749 "," 44,753 "," 45,965 "," 47,812 "," 49,638 "," 50,884 "
602021057,Westbury," 2,115 "," 2,082 "," 2,054 "," 2,085 "," 2,102 "," 2,074 ", 46 , 46 , 47 , 48 , 48 , 49 ," 83,289,830 "," 86,280,686 "," 89,851,165 "," 95,342,749 "," 97,469,772 "," 98,115,250 "," 34,603 "," 36,146 "," 36,960 "," 37,888 "," 38,617 "," 39,334 "," 39,381 "," 41,441 "," 43,744 "," 45,728 "," 46,370 "," 47,307 "
602031058,Dilston - Lilydale," 2,358 "," 2,369 "," 2,308 "," 2,297 "," 2,321 "," 2,346 ", 46 , 47 , 47 , 48 , 48 , 48 ," 104,260,962 "," 108,916,017 "," 109,093,205 "," 115,572,283 "," 119,117,699 "," 118,935,189 "," 38,615 "," 39,393 "," 39,819 "," 42,739 "," 44,504 "," 44,783 "," 44,216 "," 45,976 "," 47,267 "," 50,314 "," 51,322 "," 50,697 "
602031059,George Town," 2,988 "," 2,917 "," 2,814 "," 2,752 "," 2,869 "," 2,963 ", 45 , 46 , 47 , 47 , 47 , 47 ," 128,712,161 "," 130,377,802 "," 130,661,176 "," 132,953,972 "," 137,868,978 "," 144,546,159 "," 37,161 "," 37,783 "," 38,923 "," 40,873 "," 40,918 "," 42,142 "," 43,076 "," 44,696 "," 46,433 "," 48,312 "," 48,055 "," 48,784 "
602031060,Longford," 2,012 "," 2,044 "," 2,045 "," 2,085 "," 2,127 "," 2,157 ", 46 , 46 , 46 , 46 , 47 , 47 ," 84,158,760 "," 93,859,028 "," 91,573,189 "," 96,845,682 "," 107,629,057 "," 104,921,059 "," 35,940 "," 37,599 "," 38,059 "," 39,279 "," 41,839 "," 41,750 "," 41,828 "," 45,919 "," 44,779 "," 46,449 "," 50,601 "," 48,642 "
602031061,Northern Midlands," 1,836 "," 1,786 "," 1,734 "," 1,781 "," 1,807 "," 1,793 ", 44 , 44 , 45 , 46 , 46 , 46 ," 75,370,583 "," 76,969,229 "," 78,703,169 "," 76,626,640 "," 85,049,134 "," 82,080,565 "," 33,348 "," 35,632 "," 36,078 "," 36,674 "," 39,447 "," 38,180 "," 41,052 "," 43,096 "," 45,388 "," 43,025 "," 47,066 "," 45,778 "
602031062,Perth - Evandale," 2,639 "," 2,694 "," 2,681 "," 2,735 "," 2,788 "," 2,802 ", 45 , 46 , 46 , 46 , 46 , 47 ," 118,570,954 "," 125,004,062 "," 130,549,683 "," 134,058,369 "," 142,932,706 "," 144,188,542 "," 38,912 "," 40,425 "," 42,439 "," 42,790 "," 43,918 "," 44,740 "," 44,930 "," 46,401 "," 48,694 "," 49,016 "," 51,267 "," 51,459 "
602031064,St Helens - Scamander," 2,787 "," 2,721 "," 2,678 "," 2,664 "," 2,728 "," 2,872 ", 49 , 50 , 50 , 51 , 51 , 51 ," 98,164,239 "," 103,566,500 "," 103,896,295 "," 104,081,223 "," 109,540,444 "," 111,706,989 "," 26,901 "," 28,976 "," 29,307 "," 30,269 "," 30,186 "," 29,199 "," 35,222 "," 38,062 "," 38,796 "," 39,070 "," 40,154 "," 38,895 "
602031099,Flinders and Cape Barren Islands, 444 , 461 , 476 , 501 , 502 , 486 , 53 , 52 , 52 , 51 , 52 , 53 ," 17,284,145 "," 18,875,660 "," 19,237,012 "," 20,890,437 "," 23,208,216 "," 23,201,770 "," 33,452 "," 34,287 "," 31,033 "," 34,469 "," 35,956 "," 37,135 "," 38,928 "," 40,945 "," 40,414 "," 41,697 "," 46,232 "," 47,740 "
602031100,Scottsdale - Bridport," 3,522 "," 3,461 "," 3,404 "," 3,400 "," 3,449 "," 3,448 ", 46 , 46 , 47 , 47 , 47 , 47 ," 129,637,317 "," 136,338,096 "," 133,764,263 "," 141,733,842 "," 146,864,951 "," 148,418,817 "," 31,672 "," 33,580 "," 33,199 "," 35,807 "," 37,126 "," 37,305 "," 36,808 "," 39,393 "," 39,296 "," 41,686 "," 42,582 "," 43,045 "
603011065,Central Highlands," 1,083 "," 1,039 "," 1,037 "," 1,034 "," 1,082 "," 1,040 ", 46 , 46 , 47 , 48 , 47 , 47 ," 39,972,056 "," 39,176,568 "," 38,006,038 "," 40,916,605 "," 45,495,458 "," 42,495,963 "," 30,445 "," 32,447 "," 32,642 "," 32,841 "," 34,463 "," 35,362 "," 36,909 "," 37,706 "," 36,650 "," 39,571 "," 42,048 "," 40,862 "
603011066,Derwent Valley," 1,523 "," 1,503 "," 1,434 "," 1,457 "," 1,525 "," 1,536 ", 44 , 45 , 46 , 45 , 46 , 46 ," 60,771,549 "," 62,810,671 "," 64,278,927 "," 66,813,411 "," 70,516,223 "," 72,048,788 "," 36,207 "," 37,558 "," 39,558 "," 40,990 "," 41,100 "," 42,479 "," 39,903 "," 41,790 "," 44,825 "," 45,857 "," 46,240 "," 46,907 "
603011067,Southern Midlands," 3,059 "," 3,021 "," 3,013 "," 2,995 "," 3,060 "," 2,963 ", 45 , 45 , 46 , 46 , 46 , 46 ," 122,489,540 "," 123,800,110 "," 123,612,382 "," 130,326,543 "," 140,470,613 "," 137,835,820 "," 35,531 "," 36,886 "," 36,580 "," 38,337 "," 39,717 "," 40,498 "," 40,042 "," 40,980 "," 41,026 "," 43,515 "," 45,905 "," 46,519 "
603011068,Wilderness - East, na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na , na 
603021069,Bruny Island - Kettering," 1,579 "," 1,587 "," 1,581 "," 1,627 "," 1,627 "," 1,690 ", 51 , 51 , 52 , 52 , 52 , 53 ," 58,017,684 "," 63,948,541 "," 69,966,224 "," 71,903,004 "," 75,928,387 "," 80,543,485 "," 29,270 "," 32,724 "," 33,232 "," 33,359 "," 35,167 "," 35,291 "," 36,743 "," 40,295 "," 44,254 "," 44,194 "," 46,668 "," 47,659 "
603021070,Cygnet," 1,997 "," 1,982 "," 1,939 "," 1,987 "," 2,043 "," 2,076 ", 47 , 48 , 48 , 49 , 49 , 49 ," 70,891,546 "," 71,571,225 "," 71,963,523 "," 81,099,652 "," 87,824,614 "," 93,124,294 "," 28,162 "," 28,831 "," 30,880 "," 33,025 "," 32,494 "," 35,022 "," 35,499 "," 36,111 "," 37,114 "," 40,815 "," 42,988 "," 44,858 "
603021071,Geeveston - Dover," 1,738 "," 1,767 "," 1,696 "," 1,722 "," 1,774 "," 1,721 ", 47 , 47 , 48 , 47 , 47 , 48 ," 63,346,728 "," 64,316,583 "," 64,812,964 "," 71,367,067 "," 77,560,740 "," 74,484,764 "," 32,610 "," 32,073 "," 33,670 "," 36,374 "," 37,127 "," 37,613 "," 36,448 "," 36,399 "," 38,215 "," 41,444 "," 43,721 "," 43,280 "
603021072,Huonville - Franklin," 4,162 "," 4,098 "," 4,126 "," 4,251 "," 4,407 "," 4,468 ", 43 , 44 , 44 , 45 , 45 , 45 ," 169,490,438 "," 172,897,757 "," 182,687,683 "," 196,724,676 "," 205,389,964 "," 212,188,607 "," 35,404 "," 36,659 "," 37,588 "," 39,328 "," 40,221 "," 41,381 "," 40,723 "," 42,191 "," 44,277 "," 46,277 "," 46,605 "," 47,491 "
603031073,Forestier - Tasman," 1,147 "," 1,130 "," 1,100 "," 1,141 "," 1,147 "," 1,133 ", 51 , 51 , 52 , 52 , 53 , 53 ," 38,861,278 "," 40,746,118 "," 40,184,977 "," 43,428,957 "," 43,129,693 "," 43,540,712 "," 25,409 "," 27,860 "," 28,817 "," 28,759 "," 28,728 "," 30,629 "," 33,881 "," 36,059 "," 36,532 "," 38,062 "," 37,602 "," 38,430 "
603031074,Triabunna - Bicheno," 2,275 "," 2,203 "," 2,223 "," 2,225 "," 2,267 "," 2,334 ", 51 , 51 , 52 , 52 , 52 , 52 ," 83,053,773 "," 82,418,605 "," 83,313,102 "," 90,787,209 "," 93,888,082 "," 100,365,102 "," 29,471 "," 29,760 "," 30,283 "," 32,610 "," 33,517 "," 33,617 "," 36,507 "," 37,412 "," 37,478 "," 40,803 "," 41,415 "," 43,001 "
604011075,Acton - Upper Burnie," 1,512 "," 1,468 "," 1,459 "," 1,441 "," 1,452 "," 1,452 ", 38 , 39 , 40 , 40 , 39 , 39 ," 57,056,156 "," 59,341,613 "," 60,160,782 "," 61,365,673 "," 62,966,833 "," 63,590,491 "," 36,485 "," 37,958 "," 39,678 "," 39,944 "," 41,612 "," 41,422 "," 37,736 "," 40,423 "," 41,234 "," 42,585 "," 43,366 "," 43,795 "
604011076,Burnie - Ulverstone Region," 2,817 "," 2,863 "," 2,852 "," 2,840 "," 2,859 "," 2,888 ", 45 , 46 , 46 , 46 , 47 , 47 ," 114,570,074 "," 122,812,290 "," 126,740,525 "," 131,792,245 "," 137,293,424 "," 140,144,645 "," 35,095 "," 36,102 "," 36,678 "," 39,333 "," 41,294 "," 42,122 "," 40,671 "," 42,896 "," 44,439 "," 46,406 "," 48,021 "," 48,527 "
604011077,Burnie - Wivenhoe," 2,149 "," 2,170 "," 2,063 "," 2,031 "," 2,046 "," 2,023 ", 42 , 43 , 43 , 44 , 44 , 43 ," 92,845,592 "," 99,183,836 "," 98,276,173 "," 98,048,129 "," 104,014,447 "," 101,188,285 "," 37,024 "," 38,980 "," 39,536 "," 40,312 "," 42,081 "," 41,789 "," 43,204 "," 45,707 "," 47,638 "," 48,276 "," 50,838 "," 50,019 "
604011078,Parklands - Camdale," 2,873 "," 2,880 "," 2,870 "," 2,906 "," 2,940 "," 3,013 ", 43 , 43 , 44 , 45 , 45 , 45 ," 144,366,652 "," 144,787,347 "," 152,470,218 "," 158,436,708 "," 165,874,617 "," 169,750,158 "," 38,546 "," 40,360 "," 42,846 "," 43,621 "," 44,875 "," 46,358 "," 50,249 "," 50,273 "," 53,126 "," 54,521 "," 56,420 "," 56,339 "
604011079,Penguin - Sulphur Creek," 2,640 "," 2,641 "," 2,634 "," 2,681 "," 2,681 "," 2,747 ", 45 , 46 , 46 , 46 , 47 , 47 ," 118,366,055 "," 123,661,052 "," 131,107,917 "," 135,488,921 "," 138,569,327 "," 143,860,841 "," 37,811 "," 38,317 "," 40,414 "," 41,924 "," 43,604 "," 43,850 "," 44,836 "," 46,824 "," 49,775 "," 50,537 "," 51,686 "," 52,370 "
604011080,Romaine - Havenview," 1,793 "," 1,823 "," 1,777 "," 1,771 "," 1,823 "," 1,816 ", 41 , 42 , 43 , 42 , 43 , 43 ," 82,486,590 "," 86,202,253 "," 89,572,847 "," 88,896,847 "," 92,455,321 "," 95,326,337 "," 39,196 "," 41,761 "," 43,883 "," 43,884 "," 44,844 "," 45,479 "," 46,005 "," 47,286 "," 50,407 "," 50,196 "," 50,716 "," 52,492 "
604011081,Somerset," 1,972 "," 1,913 "," 1,877 "," 1,881 "," 1,902 "," 1,959 ", 44 , 45 , 46 , 46 , 46 , 46 ," 82,863,802 "," 87,755,058 "," 88,095,278 "," 93,262,649 "," 97,428,651 "," 101,381,914 "," 37,656 "," 39,920 "," 40,731 "," 42,411 "," 43,842 "," 42,463 "," 42,020 "," 45,873 "," 46,934 "," 49,581 "," 51,224 "," 51,752 "
604011082,Ulverstone," 3,546 "," 3,485 "," 3,381 "," 3,453 "," 3,474 "," 3,506 ", 45 , 46 , 46 , 46 , 46 , 47 ," 143,670,731 "," 145,961,562 "," 150,740,924 "," 153,368,580 "," 159,817,187 "," 165,229,157 "," 35,331 "," 36,853 "," 38,821 "," 38,464 "," 40,250 "," 40,922 "," 40,516 "," 41,883 "," 44,585 "," 44,416 "," 46,004 "," 47,128 "
604011083,West Ulverstone," 1,980 "," 1,981 "," 1,899 "," 1,882 "," 1,881 "," 1,918 ", 45 , 45 , 46 , 46 , 47 , 47 ," 81,734,485 "," 86,669,104 "," 87,742,463 "," 88,962,095 "," 93,342,793 "," 95,387,115 "," 35,875 "," 37,491 "," 39,575 "," 40,416 "," 42,072 "," 42,114 "," 41,280 "," 43,750 "," 46,205 "," 47,270 "," 49,624 "," 49,733 "
