,name,property_type,property_feature,coordinates,desc,postcode,week_rent,sa2_coor,closest_sa2,2023 Population,2023Pred,bedroom_num,bathroom_num,parking_num
3124,15 Ironside Street Donnybrook VIC 3064,House,"['Available Now', '$1912']","[-37.5441522, 145.0075518]"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3064,440.0,"[xcoord    144.931046
ycoord    -37.591818
Name: Craigieburn - Central, dtype: float64, xcoord    144.901424
ycoord    -37.559405
Name: Mickleham - Yuroke, dtype: float64, xcoord    145.113211
ycoord    -37.508047
Name: Whittlesea, dtype: float64, xcoord    144.927755
ycoord    -37.626057
Name: Roxburgh Park - Somerton, dtype: float64]",Craigieburn - Central,8807.264362866947,55334.39999999991,['4'],['2'],['2']
3125,11 Elmville Place Craigieburn VIC 3064,House,"['Monday, 26th September 2022', '$1777']","[-37.5748697, 144.9276766]"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3064,410.0,"[xcoord    144.931046
ycoord    -37.591818
Name: Craigieburn - Central, dtype: float64, xcoord    144.901424
ycoord    -37.559405
Name: Mickleham - Yuroke, dtype: float64, xcoord    145.113211
ycoord    -37.508047
Name: Whittlesea, dtype: float64, xcoord    144.927755
ycoord    -37.626057
Name: Roxburgh Park - Somerton, dtype: float64]",Craigieburn - Central,8807.264362866947,55334.39999999991,['4'],['2'],['1']
3126,1/17 Plumpton Avenue Craigieburn VIC 3064,Apartment / Unit / Flat,"['Available Now', '$1564']","[-37.5970357, 144.9362133]","Situated in a prime location of Craigieburn close to all major amenities, this fantastic unit comprises of a formal living area, contemporary kitchen and modern bathroom. Featuring plenty of natural light, 3 bedrooms, two with built in robes, ducted heating and split system cooling, this home is sure to impress. ",3064,360.0,"[xcoord    144.931046
ycoord    -37.591818
Name: Craigieburn - Central, dtype: float64, xcoord    144.901424
ycoord    -37.559405
Name: Mickleham - Yuroke, dtype: float64, xcoord    145.113211
ycoord    -37.508047
Name: Whittlesea, dtype: float64, xcoord    144.927755
ycoord    -37.626057
Name: Roxburgh Park - Somerton, dtype: float64]",Craigieburn - Central,8807.264362866947,55334.39999999991,['3'],['1'],['1']
3127,19 Brickwood Circuit Craigieburn VIC 3064,House,"['Available Now', '$2172', '399.98m²']","[-37.5825017, 144.9124759]"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3064,500.0,"[xcoord    144.931046
ycoord    -37.591818
Name: Craigieburn - Central, dtype: float64, xcoord    144.901424
ycoord    -37.559405
Name: Mickleham - Yuroke, dtype: float64, xcoord    145.113211
ycoord    -37.508047
Name: Whittlesea, dtype: float64, xcoord    144.927755
ycoord    -37.626057
Name: Roxburgh Park - Somerton, dtype: float64]",Craigieburn - Central,8807.264362866947,55334.39999999991,['4'],['2'],['2']
3128,99 Marathon Boulevard Craigieburn VIC 3064,Townhouse,"['Tuesday, 20th September 2022', '$1782']","[-37.5850522, 144.9093253]"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3064,410.0,"[xcoord    144.931046
ycoord    -37.591818
Name: Craigieburn - Central, dtype: float64, xcoord    144.901424
ycoord    -37.559405
Name: Mickleham - Yuroke, dtype: float64, xcoord    145.113211
ycoord    -37.508047
Name: Whittlesea, dtype: float64, xcoord    144.927755
ycoord    -37.626057
Name: Roxburgh Park - Somerton, dtype: float64]",Craigieburn - Central,8807.264362866947,55334.39999999991,['3'],['2'],['1']
3129,43/60 Cradle Mountain Drive Craigieburn VIC 3064,Townhouse,"['Friday, 30th September 2022', '$1564']","[-37.5747356, 144.9219064]"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3064,360.0,"[xcoord    144.931046
ycoord    -37.591818
Name: Craigieburn - Central, dtype: float64, xcoord    144.901424
ycoord    -37.559405
Name: Mickleham - Yuroke, dtype: float64, xcoord    145.113211
ycoord    -37.508047
Name: Whittlesea, dtype: float64, xcoord    144.927755
ycoord    -37.626057
Name: Roxburgh Park - Somerton, dtype: float64]",Craigieburn - Central,8807.264362866947,55334.39999999991,['2'],['1'],['1']
3130,13 Appin Close Craigieburn VIC 3064,House,"['Available Now', '$2129']","[-37.580599, 144.93408]","Step through the front door and marvel at the space this lovely light filled home has to offer. The huge master bedroom has a walk-in wardrobe and full ensuite with his &amp; her basins, the other 2 big bedrooms have built-in wardrobes. Wander past the 2 living areas (or formal living &amp; formal dining) through to the modern kitchen with pantry, 90cm freestanding stainless steel stove and dishwasher",3064,490.0,"[xcoord    144.931046
ycoord    -37.591818
Name: Craigieburn - Central, dtype: float64, xcoord    144.901424
ycoord    -37.559405
Name: Mickleham - Yuroke, dtype: float64, xcoord    145.113211
ycoord    -37.508047
Name: Whittlesea, dtype: float64, xcoord    144.927755
ycoord    -37.626057
Name: Roxburgh Park - Somerton, dtype: float64]",Craigieburn - Central,8807.264362866947,55334.39999999991,['3'],['2'],['2']
3131,1 Tudor Court Craigieburn VIC 3064,House,"['Friday, 30th September 2022', '$1608', '664m²']","[-37.5970022, 144.9259779]"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3064,370.0,"[xcoord    144.931046
ycoord    -37.591818
Name: Craigieburn - Central, dtype: float64, xcoord    144.901424
ycoord    -37.559405
Name: Mickleham - Yuroke, dtype: float64, xcoord    145.113211
ycoord    -37.508047
Name: Whittlesea, dtype: float64, xcoord    144.927755
ycoord    -37.626057
Name: Roxburgh Park - Somerton, dtype: float64]",Craigieburn - Central,8807.264362866947,55334.39999999991,['3'],['2'],['2']
3132,8/11 Troward Harvey Way Craigieburn VIC 3064,House,"['Available Now', '$1782']","[-37.5761539, 144.9322587]"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3064,410.0,"[xcoord    144.931046
ycoord    -37.591818
Name: Craigieburn - Central, dtype: float64, xcoord    144.901424
ycoord    -37.559405
Name: Mickleham - Yuroke, dtype: float64, xcoord    145.113211
ycoord    -37.508047
Name: Whittlesea, dtype: float64, xcoord    144.927755
ycoord    -37.626057
Name: Roxburgh Park - Somerton, dtype: float64]",Craigieburn - Central,8807.264362866947,55334.39999999991,['3'],['2'],['2']
3133,9/11 Troward Harvey Way Craigieburn VIC 3064,Townhouse,"['Available Now', '$1521']","[-37.5761539, 144.9322587]","This triple storey townhouse comprises of two spacious bedrooms and spacious kitchen including stainless steel appliances and dishwasher. Lower floor consisting of spacious study and single lock up garage with remote. Make your way up to the second floor to find an open plan kitchen, meals and lounge leading out to a balcony with a view. Third floor consisting of main bedroom with ensuite and",3064,350.0,"[xcoord    144.931046
ycoord    -37.591818
Name: Craigieburn - Central, dtype: float64, xcoord    144.901424
ycoord    -37.559405
Name: Mickleham - Yuroke, dtype: float64, xcoord    145.113211
ycoord    -37.508047
Name: Whittlesea, dtype: float64, xcoord    144.927755
ycoord    -37.626057
Name: Roxburgh Park - Somerton, dtype: float64]",Craigieburn - Central,8807.264362866947,55334.39999999991,['2'],['2'],['1']
3134,92 Gallantry Avenue Craigieburn VIC 3064,House,"['Monday, 26th September 2022', '$1955']","[-37.5943296, 144.8897769]"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3064,450.0,"[xcoord    144.931046
ycoord    -37.591818
Name: Craigieburn - Central, dtype: float64, xcoord    144.901424
ycoord    -37.559405
Name: Mickleham - Yuroke, dtype: float64, xcoord    145.113211
ycoord    -37.508047
Name: Whittlesea, dtype: float64, xcoord    144.927755
ycoord    -37.626057
Name: Roxburgh Park - Somerton, dtype: float64]",Craigieburn - Central,8807.264362866947,55334.39999999991,['3'],['2'],['1']
3135,5/2-10 Creekwood drive Craigieburn VIC 3064,House,"['Available Now', '$1651']","[-37.5870098, 144.9344308]"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3064,380.0,"[xcoord    144.931046
ycoord    -37.591818
Name: Craigieburn - Central, dtype: float64, xcoord    144.901424
ycoord    -37.559405
Name: Mickleham - Yuroke, dtype: float64, xcoord    145.113211
ycoord    -37.508047
Name: Whittlesea, dtype: float64, xcoord    144.927755
ycoord    -37.626057
Name: Roxburgh Park - Somerton, dtype: float64]",Craigieburn - Central,8807.264362866947,55334.39999999991,['3'],['2'],['2']
3136,22 Flagstaff Loop Craigieburn VIC 3064,House,,"[-37.5847427, 144.939138]"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3064,410.0,"[xcoord    144.931046
ycoord    -37.591818
Name: Craigieburn - Central, dtype: float64, xcoord    144.901424
ycoord    -37.559405
Name: Mickleham - Yuroke, dtype: float64, xcoord    145.113211
ycoord    -37.508047
Name: Whittlesea, dtype: float64, xcoord    144.927755
ycoord    -37.626057
Name: Roxburgh Park - Somerton, dtype: float64]",Craigieburn - Central,8807.264362866947,55334.39999999991,['3'],['2'],['2']
3137,1/44 Spurr Street Craigieburn VIC 3064,Apartment / Unit / Flat,"['Monday, 19th September 2022', '$1629']","[-37.5927502, 144.9355472]"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3064,375.0,"[xcoord    144.931046
ycoord    -37.591818
Name: Craigieburn - Central, dtype: float64, xcoord    144.901424
ycoord    -37.559405
Name: Mickleham - Yuroke, dtype: float64, xcoord    145.113211
ycoord    -37.508047
Name: Whittlesea, dtype: float64, xcoord    144.927755
ycoord    -37.626057
Name: Roxburgh Park - Somerton, dtype: float64]",Craigieburn - Central,8807.264362866947,55334.39999999991,['3'],['1'],['1']
3138,30/29 Ardsley Circuit Craigieburn VIC 3064,Townhouse,"['Available Now', '$1521']","[-37.5769948, 144.9288833]","This double story townhouse offers space, style and comfort and is within close proximity to shops, parks, schools, restaurants, cafes and more! ",3064,350.0,"[xcoord    144.931046
ycoord    -37.591818
Name: Craigieburn - Central, dtype: float64, xcoord    144.901424
ycoord    -37.559405
Name: Mickleham - Yuroke, dtype: float64, xcoord    145.113211
ycoord    -37.508047
Name: Whittlesea, dtype: float64, xcoord    144.927755
ycoord    -37.626057
Name: Roxburgh Park - Somerton, dtype: float64]",Craigieburn - Central,8807.264362866947,55334.39999999991,['2'],['1'],['1']
3139,25/8 Moresby Court Craigieburn VIC 3064,House,"['Available Now', '$1543']","[-37.5927784, 144.9057051]"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3064,350.0,"[xcoord    144.931046
ycoord    -37.591818
Name: Craigieburn - Central, dtype: float64, xcoord    144.901424
ycoord    -37.559405
Name: Mickleham - Yuroke, dtype: float64, xcoord    145.113211
ycoord    -37.508047
Name: Whittlesea, dtype: float64, xcoord    144.927755
ycoord    -37.626057
Name: Roxburgh Park - Somerton, dtype: float64]",Craigieburn - Central,8807.264362866947,55334.39999999991,['2'],['1'],['1']
3140,16 Vantage Boulevard Craigieburn VIC 3064,House,"['Thursday, 22nd September 2022', '$2042']","[-37.5929588, 144.8940325]"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3064,470.0,"[xcoord    144.931046
ycoord    -37.591818
Name: Craigieburn - Central, dtype: float64, xcoord    144.901424
ycoord    -37.559405
Name: Mickleham - Yuroke, dtype: float64, xcoord    145.113211
ycoord    -37.508047
Name: Whittlesea, dtype: float64, xcoord    144.927755
ycoord    -37.626057
Name: Roxburgh Park - Somerton, dtype: float64]",Craigieburn - Central,8807.264362866947,55334.39999999991,['3'],['2'],['2']
3141,8 Cyan Walk Craigieburn VIC 3064,Townhouse,"['Monday, 26th September 2022', '$1955']","[-37.5868223, 144.9096812]"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3064,450.0,"[xcoord    144.931046
ycoord    -37.591818
Name: Craigieburn - Central, dtype: float64, xcoord    144.901424
ycoord    -37.559405
Name: Mickleham - Yuroke, dtype: float64, xcoord    145.113211
ycoord    -37.508047
Name: Whittlesea, dtype: float64, xcoord    144.927755
ycoord    -37.626057
Name: Roxburgh Park - Somerton, dtype: float64]",Craigieburn - Central,8807.264362866947,55334.39999999991,['3'],['2'],['2']
3142,28 Little Windrock Avenue Craigieburn VIC 3064,Townhouse,"['Available Now', '$1629']","[-37.5886706, 144.915475]","Three bedroom, two bathroom townhouse, in a fantastic location. This amazing townhouse is so close to Craigieburn Central, Slash Centre, local library, parks and schools. Downstairs offers a large open living zone with split system, contemporary kitchen with stainless appliances and a bedroom. Upstairs with two bedrooms, master with en-suite and built in robes along with another smaller living",3064,375.0,"[xcoord    144.931046
ycoord    -37.591818
Name: Craigieburn - Central, dtype: float64, xcoord    144.901424
ycoord    -37.559405
Name: Mickleham - Yuroke, dtype: float64, xcoord    145.113211
ycoord    -37.508047
Name: Whittlesea, dtype: float64, xcoord    144.927755
ycoord    -37.626057
Name: Roxburgh Park - Somerton, dtype: float64]",Craigieburn - Central,8807.264362866947,55334.39999999991,['3'],['2'],['1']
3143,23 Regatta Drive Craigieburn VIC 3064,House,"['Wednesday, 7th September 2022', '$1695']","[-37.5864072, 144.9102478]"," class=""css-dxogle"">* Unverified feature<svg aria-hidden=""true"" class=""domain-icon css-kry84i"" viewbox=""0 0 18 18""><circle cx=""9.5"" cy=""9.5"" fill=""none"" r=""6.5"" stroke=""currentColor"" stroke-width=""2""></circle><path d=""M9.5 11.5v-3"" fill=""none"" stroke=""currentColor""></path><circle cx=""9.5"" cy=""6.5"" fill=""currentColor"" r="".5""></circle></svg",3064,390.0,"[xcoord    144.931046
ycoord    -37.591818
Name: Craigieburn - Central, dtype: float64, xcoord    144.901424
ycoord    -37.559405
Name: Mickleham - Yuroke, dtype: float64, xcoord    145.113211
ycoord    -37.508047
Name: Whittlesea, dtype: float64, xcoord    144.927755
ycoord    -37.626057
Name: Roxburgh Park - Somerton, dtype: float64]",Craigieburn - Central,8807.264362866947,55334.39999999991,['2'],['2'],['1']
