,name,latitude,longitude,nearestSchool,nearestSchool_distance,nearestStation,nearestStation_distance,Y,X,School_Name,STOP_ID,LATITUDE,LONGITUDE,STOP_NAME,real_school_distance,real_school_duration,real_station_distance,real_station_duration
1977,"6 LINTON CRT, MILDURA WEST",-34.204191,142.157716,St Paul's Primary School,0.1619,Sunbury Railway Station (Sunbury),440.4636,-34.2046,142.15603,St Paul's Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),0.5,1.2,505.2,343.5
1978,"253A SEVENTH STREET, MILDURA WEST",-34.1740933,142.1530661,Mildura West Primary School,0.6284,Sunbury Railway Station (Sunbury),443.5474,-34.17973,142.15239,Mildura West Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),1.2,3.1,510.2,351.0
1979,"9 RISBEY COURT, MILDURA WEST",-34.213655,142.13939,Mildura South Primary School,1.1613,Sunbury Railway Station (Sunbury),440.4391,-34.21348,142.12679,Mildura South Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),2.2,3.1,504.6,342.6
1980,"2/17 LOGAN AVENUE, MILDURA WEST",-34.198358,142.148101,Mildura Senior College,0.253,Sunbury Railway Station (Sunbury),441.4751,-34.198,142.14539,Mildura Senior College,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),0.3,0.7,506.1,344.4
1981,"4/444 ELEVENTH STREET, MILDURA WEST",-34.175149,142.140528,Mildura West Primary School,1.2059,Sunbury Railway Station (Sunbury),444.0409,-34.17973,142.15239,Mildura West Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),1.7,2.1,509.8,348.8
1982,"10/86-88 SEVENTH STREET, MILDURA WEST",-34.187081,142.168948,Mildura Primary School,1.1168,Sunbury Railway Station (Sunbury),441.56,-34.19429,142.16049,Mildura Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),2.5,2.7,507.9,346.4
1983,"2/29 LANGTREE AVENUE, MILDURA WEST",-34.183367,142.162142,Mildura West Primary School,0.9854,Sunbury Railway Station (Sunbury),442.2352,-34.17973,142.15239,Mildura West Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),1.8,4.7,508.7,347.4
1984,"7/86-88 SEVENTH STREET, MILDURA WEST",-34.187081,142.168948,Mildura Primary School,1.1168,Sunbury Railway Station (Sunbury),441.56,-34.19429,142.16049,Mildura Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),2.5,2.7,507.9,346.4
1985,"218 SEVENTH STREET, MILDURA WEST",-34.177295,142.15725,Mildura West Primary School,0.5232,Sunbury Railway Station (Sunbury),443.0447,-34.17973,142.15239,Mildura West Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),1.1,2.8,509.8,350.7
1986,"LOT 1 ALFRED ELMS ROAD, TRENTHAM CLIFFS",-34.2166667,142.25,Nichols Point Primary School,4.2702,Sunbury Railway Station (Sunbury),434.9399,-34.2088,142.20464,Nichols Point Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),17.6,21.8,502.6,347.1
1987,"10 BUSHLAND RISE, KOORLONG",-34.276699,142.082843,Koorlong Primary School,0.2386,Sunbury Railway Station (Sunbury),437.2396,-34.27806,142.08485,Koorlong Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),0.8,2.1,506.2,350.1
1988,"341 TWENTY THIRD STREET, KOORLONG",-34.28543001,142.08123001,Koorlong Primary School,0.8829,Sunbury Railway Station (Sunbury),436.5009,-34.27806,142.08485,Koorlong Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),1.2,1.8,505.1,347.7
1989,"LOT 13 BENETOOK AVENUE, KOORLONG",-34.2841136,142.0854471,Koorlong Primary School,0.6738,Sunbury Railway Station (Sunbury),436.4164,-34.27806,142.08485,Koorlong Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),0.7,0.8,504.8,347.2
1990,"211 SHEOAK AVENUE, KOORLONG",-34.234387,142.062333,The Lake Primary School,4.2461,Sunbury Railway Station (Sunbury),442.2173,-34.20592,142.09314,The Lake Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),7.1,9.1,513.6,353.3
1991,"950 TWENTIETH STREET, KOORLONG",-34.253742,142.084525,Koorlong Primary School,2.6977,Sunbury Railway Station (Sunbury),439.3117,-34.27806,142.08485,Koorlong Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),3.6,5.4,504.2,350.6
1992,"582 NINETEENTH STREET, KOORLONG",-34.237581,142.053469,The Lake Primary School,5.0692,Sunbury Railway Station (Sunbury),442.3531,-34.20592,142.09314,The Lake Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),8.3,8.4,515.6,352.8
1993,". TWENTY FOURTH STREET, KOORLONG",-34.303494,142.027339,Koorlong Primary School,5.9997,Sunbury Railway Station (Sunbury),437.4969,-34.27806,142.08485,Koorlong Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),25.5,39.9,516.6,361.4
1994,"3290 BENETOOK AVENUE, KOORLONG",-34.32519,142.069181,Koorlong Primary School,5.4234,Sunbury Railway Station (Sunbury),433.3832,-34.27806,142.08485,Koorlong Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),5.8,11.0,504.3,341.4
1995,"57 MAPLE AVENUE, KOORLONG",-34.2418962,142.0364371,Koorlong Primary School,5.9979,Sunbury Railway Station (Sunbury),442.7893,-34.27806,142.08485,Koorlong Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),9.1,15.1,517.8,357.2
1996,"340 TWENTY THIRD STREET, KOORLONG",-34.2850173,142.0813853,Koorlong Primary School,0.8351,Sunbury Railway Station (Sunbury),436.5319,-34.27806,142.08485,Koorlong Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),1.2,1.8,505.0,347.7
1997,"LOT 13 BENETOOK AVENUE, KOORLONG, KOORLONG",-34.2841136,142.0854471,Koorlong Primary School,0.6738,Sunbury Railway Station (Sunbury),436.4164,-34.27806,142.08485,Koorlong Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),0.7,0.8,504.8,347.2
1998,"582 NINETEENTH, KOORLONG",-34.237581,142.053469,The Lake Primary School,5.0692,Sunbury Railway Station (Sunbury),442.3531,-34.20592,142.09314,The Lake Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),8.3,8.4,515.6,352.8
1999,"3468 BENETOOK AVENUE, KOORLONG",-34.2659017,142.0944866,Koorlong Primary School,1.6145,Sunbury Railway Station (Sunbury),437.6815,-34.27806,142.08485,Koorlong Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),1.7,2.9,502.8,349.2
2000,"LOT 2 NINETEENTH STREET, KOORLONG",-34.236249,142.046635,The Lake Primary School,5.4481,Sunbury Railway Station (Sunbury),442.8145,-34.20592,142.09314,The Lake Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),8.9,9.6,516.2,354.1
2001,"885 TWENTIETH STREET, KOORLONG",-34.258282,142.089221,Koorlong Primary School,2.2305,Sunbury Railway Station (Sunbury),438.6552,-34.27806,142.08485,Koorlong Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),2.9,4.6,503.5,349.8
2002,"3760 BENETOOK AVENUE, KOORLONG",-34.289002,142.0854277,Koorlong Primary School,1.2149,Sunbury Railway Station (Sunbury),435.9593,-34.27806,142.08485,Koorlong Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),1.2,1.9,504.3,346.1
2003,"1/48 FIFTH STREET, NICHOLS POINT",-34.20259001,142.19342001,Nichols Point Primary School,1.2425,Sunbury Railway Station (Sunbury),438.9284,-34.2088,142.20464,Nichols Point Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),1.5,3.1,506.1,347.4
2004,"2/42 FIFTH STREET, NICHOLS POINT",-34.2021592,142.1928965,Nichols Point Primary School,1.3092,Sunbury Railway Station (Sunbury),438.9941,-34.2088,142.20464,Nichols Point Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),1.5,3.2,506.0,347.3
2005,"1/131 BILLABONG ROAD, NICHOLS POINT",-34.203628,142.227422,Nichols Point Primary School,2.1766,Sunbury Railway Station (Sunbury),437.2381,-34.2088,142.20464,Nichols Point Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),2.9,5.9,506.3,350.1
2006,"216 KOORLONG AVENUE, NICHOLS POINT",-34.215592,142.197971,Nichols Point Primary School,0.9723,Sunbury Railway Station (Sunbury),437.4742,-34.2088,142.20464,Nichols Point Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),1.1,2.3,503.9,344.7
2007,"30 FIFTH STREET, NICHOLS POINT",-34.209609,142.202156,Nichols Point Primary School,0.2459,Sunbury Railway Station (Sunbury),437.8481,-34.2088,142.20464,Nichols Point Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),0.3,0.9,504.6,346.2
2008,"22 FIFTH STREET, NICHOLS POINT",-34.200865,142.191348,Nichols Point Primary School,1.5085,Sunbury Railway Station (Sunbury),439.1904,-34.2088,142.20464,Nichols Point Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),1.7,3.6,506.0,347.3
2009,"528 KARADOC AVENUE, NICHOLS POINT",-34.227206,142.1710159,Irymple Secondary College,0.8134,Sunbury Railway Station (Sunbury),437.6443,-34.23233,142.1647,Irymple Secondary College,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),0.8,1.8,501.6,339.8
2010,"180 IRYMPLE AVENUE, NICHOLS POINT",-34.20727001,142.21617001,Nichols Point Primary School,1.0761,Sunbury Railway Station (Sunbury),437.4148,-34.2088,142.20464,Nichols Point Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),1.7,3.5,505.1,347.7
2011,"121 KOORLONG, NICHOLS POINT",-34.2103575,142.2008964,Nichols Point Primary School,0.3858,Sunbury Railway Station (Sunbury),437.8359,-34.2088,142.20464,Nichols Point Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),0.5,1.1,504.5,345.9
2012,"121 KOORLONG AVENUE, NICHOLS POINT",-34.2104928002,142.2011082002,Nichols Point Primary School,0.3758,Sunbury Railway Station (Sunbury),437.813,-34.2088,142.20464,Nichols Point Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),0.5,1.1,504.5,345.9
2013,"1/44 FIFTH STREET, NICHOLS POINT",-34.202253,142.192988,Nichols Point Primary School,1.2964,Sunbury Railway Station (Sunbury),438.9809,-34.2088,142.20464,Nichols Point Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),1.5,3.2,506.0,347.3
2014,"3/131 BILLABONG RD, NICHOLS POINT",-34.203628,142.227422,Nichols Point Primary School,2.1766,Sunbury Railway Station (Sunbury),437.2381,-34.2088,142.20464,Nichols Point Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),2.9,5.9,506.3,350.1
2015,"1/131 BILLABONG RD, NICHOLS POINT",-34.203628,142.227422,Nichols Point Primary School,2.1766,Sunbury Railway Station (Sunbury),437.2381,-34.2088,142.20464,Nichols Point Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),2.9,5.9,506.3,350.1
2016,"11 ADELONG COURT, NICHOLS POINT",-34.230593,142.217341,Nichols Point Primary School,2.6858,Sunbury Railway Station (Sunbury),435.1323,-34.2088,142.20464,Nichols Point Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),5.0,7.3,502.7,343.8
2017,"36 FIFTH ST, NICHOLS POINT",-34.201732,142.1927099,Nichols Point Primary School,1.3504,Sunbury Railway Station (Sunbury),439.0437,-34.2088,142.20464,Nichols Point Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),1.6,3.3,506.0,347.2
2018,"4/131 BILLABONG RD, NICHOLS POINT",-34.203628,142.227422,Nichols Point Primary School,2.1766,Sunbury Railway Station (Sunbury),437.2381,-34.2088,142.20464,Nichols Point Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),2.9,5.9,506.3,350.1
2019,"199 COWRA AVENUE, NICHOLS POINT",-34.193005,142.19012,Nichols Point Primary School,2.2047,Sunbury Railway Station (Sunbury),439.9981,-34.2088,142.20464,Nichols Point Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),2.9,6.1,507.8,348.0
2020,"70 IRYMPLE AVENUE, NICHOLS POINT",-34.205126,142.22152,Nichols Point Primary School,1.6082,Sunbury Railway Station (Sunbury),437.3699,-34.2088,142.20464,Nichols Point Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),2.4,5.0,505.4,349.1
2021,"1 BILLABONG ROAD (BRUCES B -, NICHOLS POINT",-34.2495272,142.159382,Mildura Christian College,1.3162,Sunbury Railway Station (Sunbury),436.0823,-34.24742,142.14532,Mildura Christian College,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),2.1,4.4,499.4,339.8
2022,"63 FIRST STREET, NICHOLS POINT",-34.20361,142.215356,Nichols Point Primary School,1.1431,Sunbury Railway Station (Sunbury),437.8027,-34.2088,142.20464,Nichols Point Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),2.1,4.3,505.5,348.5
2023,"244 CURETON AVENUE, NICHOLS POINT",-34.204192,142.208163,Nichols Point Primary School,0.6055,Sunbury Railway Station (Sunbury),438.0836,-34.2088,142.20464,Nichols Point Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),0.6,1.4,505.4,347.8
2024,"2/44 FIFTH STREET, NICHOLS POINT",-34.20239,142.192945,Nichols Point Primary School,1.2912,Sunbury Railway Station (Sunbury),438.9698,-34.2088,142.20464,Nichols Point Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),1.5,3.2,506.0,347.3
2025,"279 KARADOC AVENUE, NICHOLS POINT",-34.2118929,142.1896235,Nichols Point Primary School,1.4258,Sunbury Railway Station (Sunbury),438.2201,-34.2088,142.20464,Nichols Point Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),2.0,4.1,504.3,344.6
2026,"152 SANDILONG AVENUE, NICHOLS POINT",-34.2026512,142.1909084,Nichols Point Primary School,1.4376,Sunbury Railway Station (Sunbury),439.0407,-34.2088,142.20464,Nichols Point Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),1.8,3.8,505.7,346.7
2027,"144 FIFTH STREET, NICHOLS POINT",-34.208874,142.199747,Nichols Point Primary School,0.451,Sunbury Railway Station (Sunbury),438.0314,-34.2088,142.20464,Nichols Point Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),0.6,1.3,504.8,346.6
2028,"46 FIFTH STREET, NICHOLS POINT",-34.2022281,142.1933558,Nichols Point Primary School,1.27,Sunbury Railway Station (Sunbury),438.966,-34.2088,142.20464,Nichols Point Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),1.5,3.2,506.0,347.4
2029,"4/131 BILLABONG ROAD, NICHOLS POINT",-34.203628,142.227422,Nichols Point Primary School,2.1766,Sunbury Railway Station (Sunbury),437.2381,-34.2088,142.20464,Nichols Point Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),2.9,5.9,506.3,350.1
2030,"36 FIFTH STREET, NICHOLS POINT",-34.2017547,142.1927388,Nichols Point Primary School,1.3468,Sunbury Railway Station (Sunbury),439.0401,-34.2088,142.20464,Nichols Point Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),1.6,3.3,506.0,347.2
2031,"72 GINQUAM AVENUE, NICHOLS POINT",-34.2304994002,142.2063536002,Nichols Point Primary School,2.4122,Sunbury Railway Station (Sunbury),435.6581,-34.2088,142.20464,Nichols Point Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),3.6,5.3,501.4,341.8
2032,"2/50 FIFTH STREET, NICHOLS POINT",-34.20275001,142.1936001,Nichols Point Primary School,1.2188,Sunbury Railway Station (Sunbury),438.9047,-34.2088,142.20464,Nichols Point Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),1.4,3.0,505.7,347.5
2033,"5 TIREEL DRIVE, NICHOLS POINT",-34.212096,142.203262,Nichols Point Primary School,0.387,Sunbury Railway Station (Sunbury),437.5588,-34.2088,142.20464,Nichols Point Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),0.7,2.1,504.7,346.8
2034,"39 FIFTH STREET, NICHOLS POINT",-34.2015,142.193159,Nichols Point Primary School,1.3324,Sunbury Railway Station (Sunbury),439.0447,-34.2088,142.20464,Nichols Point Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),1.6,3.3,506.0,347.2
2035,"199 FIFTH STREET, NICHOLS POINT",-34.2117566,142.2050837,Nichols Point Primary School,0.3305,Sunbury Railway Station (Sunbury),437.5057,-34.2088,142.20464,Nichols Point Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),0.7,1.6,504.3,346.0
2036,"2/131 BILLABONG ROAD, NICHOLS POINT",-34.203628,142.227422,Nichols Point Primary School,2.1766,Sunbury Railway Station (Sunbury),437.2381,-34.2088,142.20464,Nichols Point Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),2.9,5.9,506.3,350.1
2037,"130 FIFTH STREET, NICHOLS POINT",-34.2076101,142.1993914,Nichols Point Primary School,0.5014,Sunbury Railway Station (Sunbury),438.1687,-34.2088,142.20464,Nichols Point Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),0.7,1.5,505.0,346.8
2038,"3/131 BILLABONG ROAD, NICHOLS POINT",-34.203628,142.227422,Nichols Point Primary School,2.1766,Sunbury Railway Station (Sunbury),437.2381,-34.2088,142.20464,Nichols Point Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),2.9,5.9,506.3,350.1
2039,"1/48-50 FIFTH STREET, NICHOLS POINT",-34.200751,142.1919157,Nichols Point Primary School,1.4739,Sunbury Railway Station (Sunbury),439.1746,-34.2088,142.20464,Nichols Point Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),1.7,3.6,506.0,347.3
2040,"2728 ELEVENTH STREET, NICHOLS POINT",-34.2081636,142.1800528,St Paul's Primary School,2.249,Sunbury Railway Station (Sunbury),439.0272,-34.2046,142.15603,St Paul's Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),3.2,4.2,504.8,344.6
2041,"11 ADELONG CT, NICHOLS POINT",-34.2318336,142.2173254,Nichols Point Primary School,2.8097,Sunbury Railway Station (Sunbury),435.0146,-34.2088,142.20464,Nichols Point Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),5.5,8.3,503.2,344.8
2042,"2/131 BILLABONG RD, NICHOLS POINT",-34.203628,142.227422,Nichols Point Primary School,2.1766,Sunbury Railway Station (Sunbury),437.2381,-34.2088,142.20464,Nichols Point Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),2.9,5.9,506.3,350.1
2043,"528 KARADOC AVE, NICHOLS POINT",-34.21259,142.189551,Nichols Point Primary School,1.4527,Sunbury Railway Station (Sunbury),438.1571,-34.2088,142.20464,Nichols Point Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),2.0,4.2,504.2,344.5
2044,"7/44 FIFTH STREET, NICHOLS POINT",-34.20239,142.192945,Nichols Point Primary School,1.2912,Sunbury Railway Station (Sunbury),438.9698,-34.2088,142.20464,Nichols Point Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),1.5,3.2,506.0,347.3
2045,"1 BILLABONG ROAD (BRUCES BEND), NICHOLS POINT",-34.2495272,142.159382,Mildura Christian College,1.3162,Sunbury Railway Station (Sunbury),436.0823,-34.24742,142.14532,Mildura Christian College,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),2.1,4.4,499.4,339.8
2046,"197 KOORLONG AVENUE, NICHOLS POINT",-34.2312936,142.1758665,Irymple Secondary College,1.0352,Sunbury Railway Station (Sunbury),437.0253,-34.23233,142.1647,Irymple Secondary College,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),1.5,2.2,501.0,339.3
2047,"725 CURETON AVENUE, NICHOLS POINT",-34.23548,142.219177,Irymple South Primary School,3.2374,Sunbury Railway Station (Sunbury),434.5797,-34.25249,142.19062,Irymple South Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),4.2,7.2,503.4,343.9
2048,"5 GINQUAM AVENUE, NICHOLS POINT",-34.2254313,142.2125274,Nichols Point Primary School,1.9829,Sunbury Railway Station (Sunbury),435.851,-34.2088,142.20464,Nichols Point Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),3.2,6.6,502.1,343.4
2049,"1/2818 ELEVENTH STREET, NICHOLS POINT",-34.213028,142.186232,Nichols Point Primary School,1.76,Sunbury Railway Station (Sunbury),438.272,-34.2088,142.20464,Nichols Point Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),2.5,4.4,504.0,344.0
2050,"186 FIFTH STREET, NICHOLS POINT",-34.211432,142.203653,Nichols Point Primary School,0.3058,Sunbury Railway Station (Sunbury),437.6038,-34.2088,142.20464,Nichols Point Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),0.6,1.3,504.4,346.3
2051,"180 GINQUAM AVE, NICHOLS POINT",-34.2365887,142.1989954,Irymple South Primary School,1.9252,Sunbury Railway Station (Sunbury),435.4252,-34.25249,142.19062,Irymple South Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),2.5,5.0,500.4,339.8
