,name,latitude,longitude,nearestSchool,nearestSchool_distance,nearestStation,nearestStation_distance,School_Y,School_X,School_Name,STOP_ID,LATITUDE,LONGITUDE,STOP_NAME,real_school_distance,real_school_duration,real_station_distance,real_station_duration
350,"744/18 ALBERT STREET, FOOTSCRAY",-37.8011843,144.8974626,Footscray Primary School,0.5244,Footscray Railway Station (Footscray),0.5054,-37.79838,144.89267,Footscray Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
351,"19/99-109 CRESWICK STREET, FOOTSCRAY",-37.797652,144.890915,Footscray Primary School,0.1744,Middle Footscray Railway Station (Footscray),0.5406,-37.79838,144.89267,Footscray Primary School,20024,-37.8025,144.8915,Middle Footscray Railway Station (Footscray),,,,
352,"10/27 ELDRIDGE STREET, FOOTSCRAY",-37.788685,144.892915,Footscray High School,0.2718,Middle Footscray Railway Station (Footscray),1.5384,-37.79104,144.89376,Footscray High School,20024,-37.8025,144.8915,Middle Footscray Railway Station (Footscray),,,,
353,"10/232 NICHOLSON STREET, FOOTSCRAY",-37.803703,144.898637,Footscray City Primary School,0.3313,Footscray Railway Station (Footscray),0.4949,-37.8064,144.90025,Footscray City Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
354,"68 MOORE ST, FOOTSCRAY",-37.799046,144.903334,Footscray City Primary School,0.8602,Footscray Railway Station (Footscray),0.2283,-37.8064,144.90025,Footscray City Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
355,"1307E/6 TANNERY WALK, FOOTSCRAY",-37.79134001,144.88996001,Footscray High School,0.3364,Middle Footscray Railway Station (Footscray),1.2461,-37.79104,144.89376,Footscray High School,20024,-37.8025,144.8915,Middle Footscray Railway Station (Footscray),,,,
356,"1010/8 HALLENSTEIN STREET, FOOTSCRAY",-37.7998253002,144.9080515002,Footscray City Primary School,1.0023,Footscray Railway Station (Footscray),0.4501,-37.8064,144.90025,Footscray City Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
357,"5/72 DROOP STREET, FOOTSCRAY",-37.79525001,144.89634001,Footscray Primary School,0.4745,Footscray Railway Station (Footscray),0.8869,-37.79838,144.89267,Footscray Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
358,"68 MOORE STREET, FOOTSCRAY",-37.799053,144.903271,Footscray City Primary School,0.8578,Footscray Railway Station (Footscray),0.2273,-37.8064,144.90025,Footscray City Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
359,"403/8 HALLENSTEIN STREET, FOOTSCRAY",-37.80007001,144.90871001,Footscray City Primary School,1.0241,Footscray Railway Station (Footscray),0.4985,-37.8064,144.90025,Footscray City Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
360,"15 BEECH STREET, FOOTSCRAY",-37.799736,144.899734,Footscray Primary School,0.6401,Footscray Railway Station (Footscray),0.3407,-37.79838,144.89267,Footscray Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
361,"1206/240 BARKLY STREET, FOOTSCRAY",-37.79926001,144.89658001,Footscray Primary School,0.3579,Middle Footscray Railway Station (Footscray),0.574,-37.79838,144.89267,Footscray Primary School,20024,-37.8025,144.8915,Middle Footscray Railway Station (Footscray),,,,
362,"110 BEEVERS STREET, FOOTSCRAY",-37.79591001,144.90597001,Footscray Primary School,1.203,Footscray Railway Station (Footscray),0.6256,-37.79838,144.89267,Footscray Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
363,"108/9 HEWITT AVENUE, FOOTSCRAY",-37.79971001,144.88089001,Footscray West Primary School,0.7305,West Footscray Railway Station (West Footscray),0.3589,-37.79487,144.87527,Footscray West Primary School,20023,-37.8018,144.884,West Footscray Railway Station (West Footscray),,,,
364,"145A NICHOLSON STREET, FOOTSCRAY",-37.8040164002,144.8988095002,Footscray City Primary School,0.2934,Footscray Railway Station (Footscray),0.5043,-37.8064,144.90025,Footscray City Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
365,"24 / 31 MORELAND STREET, FOOTSCRAY",-37.8020405,144.9072803,Footscray City Primary School,0.7858,Footscray Railway Station (Footscray),0.3742,-37.8064,144.90025,Footscray City Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
366,"21/99-109 CRESWICK ST, FOOTSCRAY",-37.79778001,144.89103001,Footscray Primary School,0.1591,Middle Footscray Railway Station (Footscray),0.5255,-37.79838,144.89267,Footscray Primary School,20024,-37.8025,144.8915,Middle Footscray Railway Station (Footscray),,,,
367,"133 DROOP STREET, FOOTSCRAY",-37.792615,144.893432,Footscray High School,0.1772,Middle Footscray Railway Station (Footscray),1.1103,-37.79104,144.89376,Footscray High School,20024,-37.8025,144.8915,Middle Footscray Railway Station (Footscray),,,,
368,"V503/5 JOSEPH ROAD, FOOTSCRAY",-37.79877001,144.91014001,Footscray City Primary School,1.2148,Footscray Railway Station (Footscray),0.6637,-37.8064,144.90025,Footscray City Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
369,"1012/2 JOSEPH ROAD, FOOTSCRAY",-37.79955001,144.91105001,Footscray City Primary School,1.2177,Footscray Railway Station (Footscray),0.7124,-37.8064,144.90025,Footscray City Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
370,"1102/2 JOSEPH ROAD, FOOTSCRAY",-37.79955001,144.91105001,Footscray City Primary School,1.2177,Footscray Railway Station (Footscray),0.7124,-37.8064,144.90025,Footscray City Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
371,"7/2 SALTRIVER PLACE, FOOTSCRAY",-37.8018241,144.9081595,Footscray City Primary School,0.8621,Footscray Railway Station (Footscray),0.4441,-37.8064,144.90025,Footscray City Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
372,"3 SALTRIVER PLACE, FOOTSCRAY",-37.802179,144.907745,Footscray City Primary School,0.8094,Footscray Railway Station (Footscray),0.4178,-37.8064,144.90025,Footscray City Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
373,"710/1 MORELAND STREET, FOOTSCRAY",-37.8013008,144.9080458,Footscray City Primary School,0.8898,Footscray Railway Station (Footscray),0.4273,-37.8064,144.90025,Footscray City Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
374,"69 HYDE STREET, FOOTSCRAY",-37.80604,144.900979,Footscray City Primary School,0.0756,Seddon Railway Station (Seddon),0.5693,-37.8064,144.90025,Footscray City Primary School,19997,-37.809,144.8957,Seddon Railway Station (Seddon),,,,
375,"7/51 STIRLING STREET, FOOTSCRAY",-37.795696,144.90143,Footscray Primary School,0.827,Footscray Railway Station (Footscray),0.6197,-37.79838,144.89267,Footscray Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
376,"22 BYRON STREET, FOOTSCRAY",-37.799239,144.902534,Footscray City Primary School,0.8199,Footscray Railway Station (Footscray),0.2147,-37.8064,144.90025,Footscray City Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
377,"ROOM 3/19 COMMERCIAL ROAD, FOOTSCRAY",-37.7976709002,144.8920464002,Footscray Primary School,0.096,Middle Footscray Railway Station (Footscray),0.5382,-37.79838,144.89267,Footscray Primary School,20024,-37.8025,144.8915,Middle Footscray Railway Station (Footscray),,,,
378,"222 BALLARAT ROAD, FOOTSCRAY",-37.7943024002,144.8999652002,Footscray High School,0.6556,Footscray Railway Station (Footscray),0.8065,-37.79104,144.89376,Footscray High School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
379,"3/70 PICKETT STREET, FOOTSCRAY",-37.801086,144.893418,Footscray Primary School,0.3075,Middle Footscray Railway Station (Footscray),0.2306,-37.79838,144.89267,Footscray Primary School,20024,-37.8025,144.8915,Middle Footscray Railway Station (Footscray),,,,
380,"1608/6 JOSEPH ROAD, FOOTSCRAY",-37.7995452002,144.909498002,Footscray City Primary School,1.1145,Footscray Railway Station (Footscray),0.5809,-37.8064,144.90025,Footscray City Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
381,"1202/8 JOSEPH ROAD, FOOTSCRAY",-37.79947001,144.91002001,Footscray City Primary School,1.1541,Footscray Railway Station (Footscray),0.6273,-37.8064,144.90025,Footscray City Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
382,"96 COMMERCIAL ROAD, FOOTSCRAY",-37.796896,144.891959,Footscray Primary School,0.1762,Middle Footscray Railway Station (Footscray),0.6233,-37.79838,144.89267,Footscray Primary School,20024,-37.8025,144.8915,Middle Footscray Railway Station (Footscray),,,,
383,"40 ERROL STREET, FOOTSCRAY",-37.801548,144.889021,Footscray Primary School,0.4764,Middle Footscray Railway Station (Footscray),0.2425,-37.79838,144.89267,Footscray Primary School,20024,-37.8025,144.8915,Middle Footscray Railway Station (Footscray),,,,
384,"12 / 67 BALLARAT ROAD, FOOTSCRAY, FOOTSCRAY",-37.7930179002,144.8955591002,Footscray High School,0.2707,Middle Footscray Railway Station (Footscray),1.1115,-37.79104,144.89376,Footscray High School,20024,-37.8025,144.8915,Middle Footscray Railway Station (Footscray),,,,
385,"40 BUCKLEY STREET, FOOTSCRAY",-37.80377001,144.89708001,Footscray City Primary School,0.4039,Middle Footscray Railway Station (Footscray),0.5112,-37.8064,144.90025,Footscray City Primary School,20024,-37.8025,144.8915,Middle Footscray Railway Station (Footscray),,,,
386,"7/39-41 HYDE STREET, FOOTSCRAY",-37.804933,144.901609,Footscray City Primary School,0.2021,Footscray Railway Station (Footscray),0.4479,-37.8064,144.90025,Footscray City Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
387,"19 / 99-109 CRESWICK STREET, FOOTSCRAY, FOOTSCRAY",-37.797652,144.890915,Footscray Primary School,0.1744,Middle Footscray Railway Station (Footscray),0.5406,-37.79838,144.89267,Footscray Primary School,20024,-37.8025,144.8915,Middle Footscray Railway Station (Footscray),,,,
388,"5/5 EMPIRE STREET, FOOTSCRAY",-37.79029001,144.89076001,Footscray High School,0.277,Middle Footscray Railway Station (Footscray),1.3568,-37.79104,144.89376,Footscray High School,20024,-37.8025,144.8915,Middle Footscray Railway Station (Footscray),,,,
389,"21/99-109 CRESWICK STREET, FOOTSCRAY",-37.797652,144.890915,Footscray Primary School,0.1744,Middle Footscray Railway Station (Footscray),0.5406,-37.79838,144.89267,Footscray Primary School,20024,-37.8025,144.8915,Middle Footscray Railway Station (Footscray),,,,
390,"7 MCCUBBIN STREET, FOOTSCRAY",-37.791642,144.888038,Footscray High School,0.5084,West Footscray Railway Station (West Footscray),1.1822,-37.79104,144.89376,Footscray High School,20023,-37.8018,144.884,West Footscray Railway Station (West Footscray),,,,
391,"1904/6 JOSEPH, FOOTSCRAY",-37.80033001,144.90956001,Footscray City Primary School,1.0612,Footscray Railway Station (Footscray),0.5666,-37.8064,144.90025,Footscray City Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
392,"117-119 BALLARAT ROAD, FOOTSCRAY",-37.793242,144.895706,Footscray High School,0.2985,Middle Footscray Railway Station (Footscray),1.0923,-37.79104,144.89376,Footscray High School,20024,-37.8025,144.8915,Middle Footscray Railway Station (Footscray),,,,
393,"1608/8 JOSEPH ROAD, FOOTSCRAY",-37.7995452002,144.909498002,Footscray City Primary School,1.1145,Footscray Railway Station (Footscray),0.5809,-37.8064,144.90025,Footscray City Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
394,"807/2 JOSEPH ROAD, FOOTSCRAY",-37.79955001,144.91105001,Footscray City Primary School,1.2177,Footscray Railway Station (Footscray),0.7124,-37.8064,144.90025,Footscray City Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
395,"6/58 NEWELL STREET, FOOTSCRAY",-37.797063,144.901639,Footscray Primary School,0.8033,Footscray Railway Station (Footscray),0.4687,-37.79838,144.89267,Footscray Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
396,"2 CORAL AVENUE, FOOTSCRAY",-37.789341,144.883714,Footscray North Primary School,0.1792,West Footscray Railway Station (West Footscray),1.3831,-37.78775,144.88337,Footscray North Primary School,20023,-37.8018,144.884,West Footscray Railway Station (West Footscray),,,,
397,"3/63 HYDE STREET, FOOTSCRAY",-37.8057726,144.9010553,Footscray City Primary School,0.0994,Footscray Railway Station (Footscray),0.5519,-37.8064,144.90025,Footscray City Primary School,20025,-37.8011,144.9032,Footscray Railway Station (Footscray),,,,
398,"7 THE OTLK, MIDDLE FOOTSCRAY",-37.39554977417,144.994491577148,Wallan Primary School,2.4666,Craigieburn Railway Station (Craigieburn),23.3344,-37.41146,144.97504,Wallan Primary School,40221,-37.6018,144.9433,Craigieburn Railway Station (Craigieburn),,,,
399,"ALBERT PARK, MIDDLE FOOTSCRAY",-37.777251,144.927777,Ascot Vale Primary School,0.3566,Ascot Vale Railway Station (Ascot Vale),0.5694,-37.77432,144.92612,Ascot Vale Primary School,20039,-37.7753,144.9218,Ascot Vale Railway Station (Ascot Vale),,,,
400,"HAMPTON PARK, MIDDLE FOOTSCRAY",-38.03014755249,145.258728027344,Hampton Park Primary School,0.5134,Hallam Railway Station (Hallam),1.6894,-38.03041,145.25289,Hampton Park Primary School,19885,-38.0177,145.2698,Hallam Railway Station (Hallam),,,,
401,"PORT CAMPBELL, MIDDLE FOOTSCRAY",-38.641716003418,143.068283081055,Timboon P-12 School,19.2647,Werribee Railway Station (Werribee),161.9151,-38.48406,142.97589,Timboon P-12 School,19921,-37.8994,144.6611,Werribee Railway Station (Werribee),,,,
402,"20 SUNRISE DRIVE, MIDDLE FOOTSCRAY",-34.230781555176,142.083770751953,The Lake Primary School,2.8898,Sunbury Railway Station (Sunbury),441.5077,-34.20592,142.09314,The Lake Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
403,"96 HORNSEY PARK, MIDDLE FOOTSCRAY",-34.201507568359,142.164779663086,St Paul's Primary School,0.8763,Sunbury Railway Station (Sunbury),440.3836,-34.2046,142.15603,St Paul's Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
404,"27 HORNSEY PARK, MIDDLE FOOTSCRAY",-34.201507568359,142.164779663086,St Paul's Primary School,0.8763,Sunbury Railway Station (Sunbury),440.3836,-34.2046,142.15603,St Paul's Primary School,15351,-37.5791,144.7273,Sunbury Railway Station (Sunbury),,,,
405,"14 MARGARET STREET, SEDDON",-37.803637,144.887462,Footscray Primary School,0.7422,West Footscray Railway Station (West Footscray),0.3668,-37.79838,144.89267,Footscray Primary School,20023,-37.8018,144.884,West Footscray Railway Station (West Footscray),,,,
406,"6/42 HOBBS STREET, SEDDON",-37.807603,144.892995,Footscray City Primary School,0.6527,Seddon Railway Station (Seddon),0.2842,-37.8064,144.90025,Footscray City Primary School,19997,-37.809,144.8957,Seddon Railway Station (Seddon),,,,
407,"95 VICTORIA STREET, SEDDON",-37.8054816,144.8922296,Footscray City Primary School,0.7136,Middle Footscray Railway Station (Footscray),0.3371,-37.8064,144.90025,Footscray City Primary School,20024,-37.8025,144.8915,Middle Footscray Railway Station (Footscray),,,,
408,"1/4 EDWARD STREET, SEDDON",-37.8056214002,144.886947002,Footscray Primary School,0.9487,West Footscray Railway Station (West Footscray),0.4972,-37.79838,144.89267,Footscray Primary School,20023,-37.8018,144.884,West Footscray Railway Station (West Footscray),,,,
409,"6 BROWNING STREET, SEDDON",-37.808931,144.889186,Yarraville West Primary School,0.7272,Seddon Railway Station (Seddon),0.5737,-37.81475,144.88539,Yarraville West Primary School,19997,-37.809,144.8957,Seddon Railway Station (Seddon),,,,
410,"50B LILY STREET, SEDDON",-37.8033404,144.88937,Footscray Primary School,0.6226,Middle Footscray Railway Station (Footscray),0.2095,-37.79838,144.89267,Footscray Primary School,20024,-37.8025,144.8915,Middle Footscray Railway Station (Footscray),,,,
411,"2/217 BUCKLEY STREET, SEDDON",-37.802407,144.887202,Footscray Primary School,0.657,West Footscray Railway Station (West Footscray),0.2899,-37.79838,144.89267,Footscray Primary School,20023,-37.8018,144.884,West Footscray Railway Station (West Footscray),,,,
412,"1 / 1B SYDENHAM STREET, SEDDON",-37.8042093,144.8866505,Footscray Primary School,0.8365,West Footscray Railway Station (West Footscray),0.355,-37.79838,144.89267,Footscray Primary School,20023,-37.8018,144.884,West Footscray Railway Station (West Footscray),,,,
413,"207 BUCKLEY STREET, SEDDON",-37.802774002,144.8890327002,Footscray Primary School,0.5835,Middle Footscray Railway Station (Footscray),0.2194,-37.79838,144.89267,Footscray Primary School,20024,-37.8025,144.8915,Middle Footscray Railway Station (Footscray),,,,
414,"45 WALTER STREET, SEDDON",-37.804976,144.894339,Footscray City Primary School,0.544,Middle Footscray Railway Station (Footscray),0.3715,-37.8064,144.90025,Footscray City Primary School,20024,-37.8025,144.8915,Middle Footscray Railway Station (Footscray),,,,
415,"8 JUNCTION STREET, SEDDON",-37.806521,144.8962096,Footscray City Primary School,0.3561,Seddon Railway Station (Seddon),0.2788,-37.8064,144.90025,Footscray City Primary School,19997,-37.809,144.8957,Seddon Railway Station (Seddon),,,,
